Fid,Trans_Date,CC_No,CC_type,Trans_Type,Amount,Firstname,Lastname,Gender,Age,lat,lon,Transid,Label,results
10.42.0.211-106.11.95.7-60631-443-6,10-08-22,373000000000000.0,Single Currency Card,misc_net,157.471831,Kristen,Hanson,Female,72,42.9147,-83.4845,510250,1,1
183.79.215.137-10.42.0.151-443-44163-6,29-08-21,213000000000000.0,EaseMyTrip,gas_transport,382.989143,Joanne,Padilla,Female,78,43.7857,-124.1437,960000,0,0
172.217.12.170-10.42.0.42-443-54739-6,21-07-22,60422928733.0,Dynamic Currency Conversion,misc_pos,1646.973276,Jeffrey,Powers,Male,80,33.6028,-81.9748,254000,1,1
10.42.0.42-104.192.110.245-39425-80-6,01-12-21,4.29e+18,Dynamic Currency Conversion,gas_transport,5620.2951920000005,Jeffrey,Smith,Male,61,45.8433,-113.8748,299000,0,0
172.217.3.99-10.42.0.151-443-51945-6,13-04-22,3570000000000000.0,Single Currency Card,misc_pos,1206.257247,Kristina,Stewart,Female,76,34.3795,-118.523,175000,1,1
192.229.173.173-10.42.0.211-80-39992-6,18-02-23,6010000000000000.0,EaseMyTrip,grocery_pos,312.026316,Erin,Chavez,Female,59,39.5994,-105.0044,157500,0,0
10.42.0.151-104.192.110.245-43127-80-6,09-02-22,346000000000000.0,First Wealth Credit Card ,gas_transport,97.186371,Carol,Dillon,Female,63,38.4121,-75.2811,580000,0,0
10.42.0.211-123.125.29.220-60503-80-6,23-11-21,377000000000000.0,Elite Credit Card,grocery_pos,137.826186,Richard,Vance,Male,58,31.1569,-94.3871,124740,0,0
10.42.0.151-112.80.248.220-49643-443-6,18-12-22,4480000000000.0,Dynamic Currency Conversion,grocery_pos,177.766827,Steven,Walters,Male,67,34.6689,-86.2296,1970000,0,0
172.217.10.10-10.42.0.211-443-39144-6,02-10-21,4500000000000.0,Single Currency Card,grocery_pos,411.612521,Joseph,Nixon,Male,36,38.2833,-75.8465,285000,0,0
10.42.0.42-106.39.169.66-58308-80-6,06-12-22,4370000000000000.0,EaseMyTrip,grocery_pos,606.899183,Robert,Goodman,Male,60,48.1439,-92.8561,242000,1,1
10.42.0.211-52.71.229.141-38260-443-6,06-01-23,582000000000.0,Dynamic Currency Conversion,grocery_pos,301.00074900000004,Larry,House,Male,75,41.5205,-80.0573,840000,1,1
180.149.138.210-10.42.0.42-80-34806-6,01-06-22,6540000000000000.0,Single Currency Card,grocery_net,180.338402,Gina,Grimes,Female,64,41.3851,-80.1752,474800,0,0
172.217.6.193-10.42.0.151-443-36782-6,16-11-21,4860000000000.0,EaseMyTrip,grocery_pos,568.410749,Elizabeth,Payne,Female,42,41.0036,-78.1104,490000,0,0
10.42.0.211-72.21.207.136-58553-443-6,30-07-21,213000000000000.0,Dynamic Currency Conversion,misc_pos,261.258072,Shawn,King,Male,35,45.8289,-118.4971,465000,0,0
10.42.0.211-54.230.38.136-38293-443-6,08-11-22,4860000000000.0,Single Currency Card,gas_transport,286.37428900000003,Elizabeth,Payne,Female,87,41.0036,-78.1104,515000,1,1
10.42.0.211-10.42.0.1-13871-53-17,27-02-23,4100000000000000.0,EaseMyTrip,gas_transport,1189.693931,James,Stephens,Male,73,38.2586,-78.4074,430000,1,1
10.42.0.151-95.213.11.181-34390-80-6,15-02-23,630000000000.0,First Wealth Credit Card ,gas_transport,466.772558,Rachel,Daniels,Female,81,46.3535,-86.6345,253400,1,1
10.42.0.211-66.231.239.122-40240-80-6,13-05-22,377000000000000.0,Elite Credit Card,gas_transport,199.803721,Jackie,Davis,Female,65,37.3272,-91.0243,355000,1,1
172.217.10.234-10.42.0.151-443-44962-6,08-11-21,3580000000000000.0,Dynamic Currency Conversion,grocery_pos,3101.01703,Debbie,Hughes,Female,63,41.0935,-81.0425,740000,1,1
10.42.0.211-104.192.108.27-45037-80-6,13-02-22,6010000000000000.0,Single Currency Card,grocery_pos,128.83465800000002,Tammy,Ayers,Female,82,41.2419,-81.7453,186950,0,0
10.42.0.42-52.10.216.232-56988-80-6,23-01-22,3500000000000000.0,EaseMyTrip,gas_transport,1599.353926,Scott,Martin,Male,87,39.0298,-77.0793,306000,1,1
10.42.0.151-52.177.171.143-46830-443-6,24-01-23,373000000000000.0,Dynamic Currency Conversion,misc_pos,911.0854300000001,Kristen,Hanson,Female,84,42.9147,-83.4845,510000,0,0
216.58.219.206-10.42.0.151-443-50972-6,21-07-22,341000000000000.0,Dynamic Currency Conversion,misc_pos,1584.520204,Maria,Garcia,Female,70,41.0442,-73.9609,345000,0,0
172.217.6.206-10.42.0.151-443-43552-6,21-05-22,4390000000000.0,Single Currency Card,shopping_net,494.954634,Charles,Rodriguez,Male,66,39.3391,-95.0999,875000,0,0
183.79.253.228-10.42.0.211-443-36027-6,20-10-21,180000000000000.0,EaseMyTrip,misc_net,385.347014,Becky,Mckinney,Female,79,30.7145,-88.0918,700000,1,1
172.217.10.65-10.42.0.151-443-48301-6,01-02-22,6010000000000000.0,First Wealth Credit Card ,grocery_net,4483.503862,Adam,Stark,Male,70,40.5046,-77.7186,1400000,0,0
10.42.0.211-23.23.219.8-56362-443-6,03-04-21,3570000000000000.0,Elite Credit Card,gas_transport,1919.690041,Adriana,Harvey,Female,47,40.4815,-92.9951,499950,1,1
10.42.0.151-31.13.80.5-45626-443-6,11-01-23,376000000000000.0,Dynamic Currency Conversion,grocery_net,108.937025,Aaron,Murray,Male,65,39.7795,-93.3014,739000,0,0
203.205.179.170-10.42.0.211-80-47930-6,21-05-21,6010000000000000.0,Single Currency Card,grocery_net,1111.2512869999998,Adam,Stark,Male,72,40.5046,-77.7186,363000,1,1
10.42.0.151-103.235.46.211-40366-443-6,08-05-21,38500000000000.0,EaseMyTrip,grocery_net,218.497636,Laura,Johns,Female,63,34.9572,-81.9916,782000,0,0
175.100.207.232-10.42.0.42-80-54659-6,28-01-21,30100000000000.0,Dynamic Currency Conversion,grocery_pos,127.78905,Brianna,Foley,Female,81,35.9335,-84.1481,325000,1,1
203.130.53.126-10.42.0.211-80-42705-6,30-12-21,30600000000000.0,EaseMyTrip,grocery_pos,207.584121,Daniel,Graham,Male,84,39.8422,-105.1097,485000,1,1
172.217.11.10-10.42.0.211-443-40910-6,28-12-22,584000000000.0,Dynamic Currency Conversion,entertainment,19.492020999999998,Jennifer,Jones,Female,80,44.3481,-89.1101,452000,0,0
10.42.0.211-98.139.225.43-52577-443-6,12-02-23,377000000000000.0,Single Currency Card,misc_net,164.39143700000002,Jackie,Davis,Female,50,37.3272,-91.0243,264950,1,1
10.42.0.1-10.42.0.42-53-14617-17,21-04-22,376000000000000.0,EaseMyTrip,grocery_pos,212.075152,Tyler,Garcia,Male,50,38.4207,-79.4629,472000,0,0
180.149.136.194-10.42.0.151-443-33753-6,22-01-23,30300000000000.0,Dynamic Currency Conversion,shopping_net,169.703195,Helen,Campbell,Female,50,40.029,-93.1607,267500,0,0
172.217.10.46-10.42.0.151-443-47697-6,18-08-22,30500000000000.0,Single Currency Card,misc_net,1819.5426920000002,Tommy,Dixon,Male,47,39.6094,-100.4112,565000,1,1
199.59.148.73-10.42.0.151-443-46743-6,31-12-21,180000000000000.0,EaseMyTrip,misc_net,197.534405,Mackenzie,Salazar,Female,69,42.9207,-91.0685,535000,1,1
172.217.11.10-10.42.0.211-443-54815-6,18-04-21,213000000000000.0,First Wealth Credit Card ,misc_net,1998.044046,Steven,Arnold,Male,52,42.32,-78.0943,389000,0,0
10.42.0.151-10.42.0.1-54198-53-17,07-01-22,30200000000000.0,Elite Credit Card,grocery_pos,123.522314,Dalton,Jones,Male,69,45.3637,-84.4695,400000,1,1
10.42.0.211-69.147.82.60-59565-443-6,06-04-21,2230000000000000.0,Dynamic Currency Conversion,grocery_net,1520.54755,Thomas,Hale,Male,69,43.4987,-90.2796,264000,0,0
10.42.0.211-77.234.44.40-35667-80-6,09-07-21,4.31e+18,Single Currency Card,shopping_pos,2539.198217,Phillip,Delacruz,Male,64,40.7692,-103.0968,690000,1,1
10.42.0.151-104.244.43.99-50081-443-6,06-08-22,4200000000000.0,EaseMyTrip,entertainment,216.277252,Benjamin,Robinson,Male,59,45.5303,-122.7033,412000,0,0
172.217.12.174-10.42.0.151-443-37089-6,27-12-22,30400000000000.0,Dynamic Currency Conversion,shopping_net,307.812023,Jennifer,Garcia,Female,59,41.1949,-89.4409,695000,1,1
192.229.173.173-10.42.0.211-443-37731-6,07-03-21,30400000000000.0,Dynamic Currency Conversion,gas_transport,817.39586,Cynthia,Davis,Female,64,42.825,-124.4409,246500,0,0
172.217.10.106-10.42.0.151-443-34094-6,28-10-22,30600000000000.0,Single Currency Card,grocery_pos,3872.0994979999996,Michael,Olson,Male,51,40.4931,-91.8912,230000,0,0
157.240.2.20-10.42.0.211-443-50332-6,06-09-22,376000000000000.0,EaseMyTrip,grocery_pos,585.776445,Tyler,Garcia,Male,65,38.4207,-79.4629,302000,0,0
172.217.8.4-10.42.0.42-443-35996-6,18-12-21,502000000000.0,First Wealth Credit Card ,misc_pos,1206.741644,Daniel,Melton,Male,65,41.7918,-72.7188,820000,0,0
10.42.0.151-66.198.24.254-33036-443-6,22-12-21,4970000000000000.0,Elite Credit Card,shopping_pos,140.181283,Jacqueline,Prince,Female,62,29.9975,-90.2146,145000,0,0
172.217.10.3-10.42.0.151-443-45462-6,02-11-21,30400000000000.0,EaseMyTrip,grocery_pos,1342.522124,Greg,Villarreal,Male,80,40.3087,-76.2963,436500,1,1
10.42.0.211-10.42.0.1-60569-53-17,01-09-21,375000000000000.0,Dynamic Currency Conversion,gas_transport,457.25526900000006,Shannon,Bell,Female,78,47.0999,-96.727,2453500,1,1
172.217.10.238-10.42.0.151-443-53370-6,09-06-22,4430000000000000.0,Single Currency Card,shopping_net,15914.48462,Brooke,Fisher,Female,80,31.4647,-100.39,672000,0,0
10.42.0.211-10.42.0.1-3964-53-17,31-08-22,4.22e+18,EaseMyTrip,gas_transport,206.656437,Adam,Riddle,Male,82,39.0965,-84.6431,680000,0,0
10.42.0.211-66.102.255.44-43114-443-6,22-09-22,4710000000000000.0,Dynamic Currency Conversion,grocery_net,280.393252,Justin,Bell,Male,83,41.229,-85.3244,750500,0,0
208.80.154.224-10.42.0.211-443-53565-6,07-10-21,3500000000000000.0,Single Currency Card,gas_transport,186.774371,Drew,Garcia,Male,69,40.7641,-84.0973,550000,1,1
172.217.10.35-10.42.0.42-443-37144-6,17-05-22,3520000000000000.0,EaseMyTrip,misc_pos,156.644197,Audrey,Gonzalez,Female,38,40.7268,-124.2174,266500,1,1
183.36.108.199-10.42.0.151-80-49994-6,04-11-21,4.1e+18,First Wealth Credit Card ,gas_transport,1502.744095,William,Fitzgerald,Male,85,32.9276,-97.2489,619000,1,1
10.42.0.42-123.125.115.164-60149-443-6,01-12-21,4.97e+18,Elite Credit Card,grocery_pos,534.032339,Mary,Rodriguez,Female,48,35.8312,-94.1187,405000,1,1
172.217.6.238-10.42.0.151-443-46613-6,06-03-23,3500000000000000.0,EaseMyTrip,grocery_pos,1187.962476,Kathleen,Martin,Female,68,30.5354,-95.4532,300000,1,1
10.42.0.211-52.84.29.55-45340-443-6,21-10-22,3530000000000000.0,Dynamic Currency Conversion,shopping_pos,1549.64691,Nathan,Massey,Male,54,44.2529,-85.01700000000001,231000,0,0
10.42.0.151-10.42.0.1-19450-53-17,31-12-21,213000000000000.0,EaseMyTrip,gas_transport,132.13182,Thomas,Sullivan,Male,71,42.9676,-88.0434,790000,1,1
180.163.255.159-10.42.0.211-80-32879-6,09-12-22,3560000000000000.0,Dynamic Currency Conversion,gas_transport,451.63608099999993,Michael,Lee,Male,45,41.06399999999999,-72.3366,400000,0,0
10.42.0.211-31.13.71.1-48419-443-6,08-11-22,345000000000000.0,Single Currency Card,misc_pos,760.028047,Joanna,Hudson,Female,56,27.4703,-81.4872,950000,0,0
152.163.56.2-10.42.0.211-443-53718-6,06-03-23,676000000000.0,EaseMyTrip,entertainment,3451.7021600000003,Christopher,Henry,Male,57,41.136,-73.7009,450000,0,0
172.217.10.35-10.42.0.151-443-52356-6,05-06-22,4300000000000000.0,Dynamic Currency Conversion,grocery_pos,287.51534399999997,Daniel,Cain,Male,52,42.8511,-93.62,595000,1,1
10.42.0.211-10.42.0.1-2995-53-17,22-04-22,6550000000000000.0,Single Currency Card,shopping_pos,184.723457,Monique,Robinson,Female,62,33.615,-117.7114,332000,0,0
10.42.0.151-10.42.0.1-46430-53-17,19-11-21,4.48e+18,EaseMyTrip,grocery_pos,427.594038,Angela,Ross,Female,64,40.3928,-111.7941,155000,1,1
10.42.0.211-106.39.169.66-39945-443-6,23-09-22,6530000000000000.0,First Wealth Credit Card ,grocery_pos,312.343947,Diane,Smith,Female,66,45.8327,-91.0144,400000,0,0
172.217.3.110-10.42.0.42-443-48603-6,22-12-21,6010000000000000.0,Elite Credit Card,grocery_pos,163.044353,Allison,Allen,Female,75,34.2853,-91.3336,349000,1,1
10.42.0.211-64.71.142.96-34865-443-6,23-02-23,630000000000.0,Dynamic Currency Conversion,grocery_net,19977.005719999997,Stephanie,Gill,Female,77,48.8878,-118.2105,529000,0,0
151.101.45.140-10.42.0.211-443-48557-6,22-04-21,3520000000000000.0,Single Currency Card,shopping_net,3905.740148,William,Cannon,Male,66,37.5802,-80.5248,405000,1,1
172.217.10.106-10.42.0.151-443-50311-6,28-10-22,30500000000000.0,EaseMyTrip,gas_transport,5067.863222999999,Tamara,Martinez,Female,64,36.7154,-89.6287,635200,1,1
172.217.10.42-10.42.0.211-443-34490-6,02-07-21,213000000000000.0,Dynamic Currency Conversion,misc_net,706.541302,Margaret,Curtis,Female,72,32.153,-90.1217,540000,0,0
10.42.0.151-10.42.0.1-4587-53-17,15-06-22,2700000000000000.0,Dynamic Currency Conversion,grocery_pos,163.15511899999998,Jennifer,Banks,Female,76,36.0788,-81.1781,402000,1,1
172.217.11.42-10.42.0.211-443-42906-6,20-02-22,4000000000000000.0,Single Currency Card,grocery_pos,957.077692,Chris,White,Male,46,33.3224,-86.9657,3100000,0,0
10.42.0.42-64.71.142.120-52486-80-6,27-12-21,3540000000000000.0,EaseMyTrip,grocery_pos,361.25040099999995,Christian,Johns,Male,64,44.4477,-93.4252,329932,0,0
175.100.207.233-10.42.0.151-443-52786-6,28-02-21,60416207185.0,First Wealth Credit Card ,grocery_net,1088.9599640000001,Mary,Diaz,Female,63,43.0048,-108.8964,300000,1,1
10.42.0.211-10.42.0.1-17828-53-17,19-04-21,676000000000.0,Elite Credit Card,gas_transport,747.486806,Jessica,Werner,Female,80,39.4125,-80.6352,525000,1,1
10.42.0.151-120.196.211.8-46836-80-6,14-04-21,4640000000000.0,EaseMyTrip,grocery_pos,149.98251299999998,Eddie,Mendez,Male,76,40.7491,-95.038,2750000,0,0
10.42.0.211-104.97.95.172-41378-80-6,10-08-22,180000000000000.0,Dynamic Currency Conversion,grocery_pos,1058.84479,Mary,Wall,Female,69,40.6152,-74.415,602500,1,1
172.217.12.170-10.42.0.151-443-38783-6,03-11-21,6010000000000000.0,Single Currency Card,misc_net,168.22716100000002,Jacqueline,Marsh,Female,73,40.1151,-79.8627,400000,0,0
163.177.151.166-10.42.0.151-443-43593-6,30-06-22,378000000000000.0,EaseMyTrip,grocery_net,874.422722,Kimberly,Myers,Female,74,41.4682,-72.5751,445000,1,1
172.217.12.170-10.42.0.211-443-45567-6,07-10-22,2710000000000000.0,Dynamic Currency Conversion,grocery_net,368.652894,Jenna,Brooks,Female,70,30.4066,-91.1468,525000,0,0
239.255.255.250-10.42.0.1-1900-38742-17,24-09-21,3550000000000000.0,Single Currency Card,grocery_pos,590.361005,Erika,Anderson,Female,65,37.2048,-86.8592,395000,1,1
172.217.10.99-10.42.0.42-443-41787-6,04-12-21,4240000000000.0,EaseMyTrip,gas_transport,1090.368608,James,Leon,Male,64,38.832,-77.12,510000,0,0
10.42.0.42-31.13.71.1-52193-443-6,05-09-22,30500000000000.0,First Wealth Credit Card ,gas_transport,116.06300300000001,Amanda,Smith,Female,53,32.6786,-81.2455,723000,0,0
10.42.0.151-104.193.88.109-56823-80-6,27-03-21,3520000000000000.0,Elite Credit Card,misc_pos,694.340138,Barbara,Lowe,Female,32,33.6372,-96.6184,503000,0,0
198.105.244.11-10.42.0.211-80-46272-6,01-06-21,30000000000000.0,Dynamic Currency Conversion,gas_transport,1770.058766,Curtis,Young,Male,59,42.1239,-79.1895,672500,0,0
172.217.10.34-10.42.0.151-443-56322-6,06-11-22,3520000000000000.0,Single Currency Card,shopping_pos,102.554198,Audrey,Gonzalez,Female,59,40.7268,-124.2174,860000,0,0
10.42.0.151-10.42.0.1-45338-53-17,26-03-21,630000000000.0,EaseMyTrip,grocery_pos,6174.387335,Meredith,Ayala,Female,30,45.67100000000001,-121.8686,475300,1,1
172.217.12.170-10.42.0.211-443-41984-6,30-01-22,4310000000000.0,Dynamic Currency Conversion,entertainment,1113.097672,Maureen,Garza,Female,63,38.6171,-90.4504,295000,1,1
202.77.129.150-10.42.0.42-80-44602-6,06-09-22,5000000000000000.0,Dynamic Currency Conversion,grocery_pos,112.874987,Stephanie,Taylor,Female,55,44.9913,-92.9487,1425000,0,0
175.100.207.233-10.42.0.151-80-58182-6,25-01-21,180000000000000.0,Single Currency Card,grocery_pos,421.385587,Sharon,Smith,Female,44,33.7467,-117.1721,250000,0,0
172.217.3.99-10.42.0.151-443-39445-6,26-08-22,2720000000000000.0,EaseMyTrip,misc_pos,109.433095,Sheila,Baker,Female,61,44.6723,-103.8396,658000,0,0
10.42.0.151-103.235.46.211-56588-443-6,28-02-23,371000000000000.0,First Wealth Credit Card ,grocery_net,319.437528,Hannah,Thomas,Female,64,34.8698,-100.6806,83000,1,1
10.42.0.211-10.42.0.1-2943-53-17,24-11-21,639000000000.0,Elite Credit Card,grocery_net,1143.849403,Destiny,Lowe,Female,35,44.6087,-74.9732,685000,1,1
172.217.12.206-10.42.0.211-443-34625-6,17-01-21,4.51e+18,Dynamic Currency Conversion,grocery_pos,182.288774,Monica,Cohen,Female,61,39.8936,-79.7856,210000,1,1
172.217.11.3-10.42.0.42-443-60790-6,03-11-21,4450000000000000.0,Single Currency Card,grocery_pos,1991.5772140000001,Linda,Davis,Female,69,32.0758,-96.70100000000001,650880,1,1
206.126.112.141-10.42.0.42-443-54834-6,28-12-21,2480000000000000.0,EaseMyTrip,shopping_net,149.408227,John,Miller,Male,76,44.2378,-95.2739,350000,1,1
203.90.242.126-10.42.0.42-80-46030-6,03-03-23,4870000000000000.0,Dynamic Currency Conversion,grocery_net,207.007715,Elizabeth,Maxwell,Female,53,48.4786,-122.3345,305000,0,0
10.42.0.151-31.13.65.1-55851-443-6,06-03-23,3600000000000000.0,Single Currency Card,gas_transport,2974.069421,David,Hughes,Male,60,41.2064,-95.9953,645000,1,1
10.42.0.211-64.71.142.124-52950-443-6,26-05-21,30400000000000.0,EaseMyTrip,grocery_net,7060.930981999999,Samuel,Sandoval,Male,47,35.8896,-96.0887,385000,0,0
172.217.12.193-10.42.0.211-443-36064-6,10-05-21,568000000000.0,Dynamic Currency Conversion,shopping_pos,6510.915661,Micheal,Hernandez,Male,74,46.5522,-96.7909,860000,0,0
172.217.3.97-10.42.0.151-443-33847-6,23-03-21,3570000000000000.0,Single Currency Card,grocery_pos,360.67075800000003,Tanya,Williams,Female,67,44.0577,-76.0196,395000,0,0
172.217.11.42-10.42.0.151-443-50201-6,25-03-22,6530000000000000.0,EaseMyTrip,shopping_net,422.04162599999995,Diane,Smith,Female,45,45.8327,-91.0144,260000,1,1
10.42.0.151-123.125.29.220-58362-80-6,16-04-21,3530000000000000.0,First Wealth Credit Card ,grocery_pos,203.755356,Christopher,Choi,Male,51,46.3481,-87.0436,196440,0,0
192.229.173.173-10.42.0.211-443-45040-6,07-11-21,630000000000.0,Elite Credit Card,shopping_pos,1228.291582,Meredith,Ayala,Female,40,45.67100000000001,-121.8686,425000,1,1
182.22.24.124-10.42.0.211-443-33057-6,02-08-22,4130000000000000.0,Dynamic Currency Conversion,grocery_pos,1468.4752039999998,Cheryl,Ballard,Female,51,47.3551,-96.79799999999999,2400000,0,0
10.42.0.211-10.42.0.1-42282-53-17,22-12-22,3580000000000000.0,Single Currency Card,grocery_net,1306.960035,Debbie,Hughes,Female,33,41.0935,-81.0425,369000,1,1
10.42.0.211-23.15.4.11-42296-80-6,28-05-21,574000000000.0,EaseMyTrip,grocery_net,169.473399,Cristian,Jones,Male,35,42.0765,-87.7246,1385000,0,0
172.217.11.10-10.42.0.151-443-42947-6,13-03-22,376000000000000.0,Dynamic Currency Conversion,entertainment,280.014823,Christopher,Carr,Male,51,27.9611,-81.9398,349900,1,1
220.243.235.201-10.42.0.42-80-52504-6,10-10-22,30200000000000.0,Dynamic Currency Conversion,shopping_pos,189.52525,Michael,Rodriguez,Male,70,32.1482,-99.1872,650000,1,1
10.42.0.151-10.42.0.1-16204-53-17,05-04-21,36400000000000.0,Single Currency Card,shopping_pos,8269.955787,Christopher,Raymond,Male,46,44.797,-73.5112,299950,0,0
10.42.0.151-23.6.162.190-59742-443-6,14-03-21,2480000000000000.0,EaseMyTrip,shopping_net,281.611634,John,Miller,Male,66,44.2378,-95.2739,625000,1,1
10.42.0.211-47.89.67.224-50482-443-6,17-03-22,4160000000000000.0,EaseMyTrip,grocery_pos,256.494357,Renee,Parrish,Female,46,34.7032,-98.9591,190000,0,0
10.42.0.151-10.42.0.1-12756-53-17,08-01-22,4460000000000.0,Dynamic Currency Conversion,grocery_pos,1442.933291,Breanna,Rodriguez,Female,56,29.8826,-84.5964,715000,0,0
180.163.15.184-10.42.0.151-80-57917-6,17-06-21,3530000000000000.0,EaseMyTrip,grocery_net,105.034384,Teresa,Stein,Female,66,32.9413,-81.1807,659000,1,1
172.217.10.110-10.42.0.211-80-34955-6,03-02-23,346000000000000.0,Dynamic Currency Conversion,gas_transport,38512.12477,Carol,Dillon,Female,58,38.4121,-75.2811,490000,1,1
10.42.0.211-23.206.166.66-43975-80-6,16-12-21,376000000000000.0,Single Currency Card,shopping_net,93.027601,Aaron,Murray,Male,56,39.7795,-93.3014,415000,0,0
172.217.10.142-10.42.0.151-443-39048-6,02-06-22,4030000000000.0,EaseMyTrip,misc_pos,2042.0944600000003,Debbie,Payne,Female,59,41.5224,-71.9934,750000,1,1
10.42.0.211-104.97.95.172-36370-80-6,03-04-22,36700000000000.0,Dynamic Currency Conversion,grocery_net,507.655831,Jessica,Perez,Female,75,33.2887,-111.0985,700000,0,0
1.31.173.114-10.42.0.151-80-37017-6,27-07-21,3570000000000000.0,Single Currency Card,grocery_pos,10636.14839,Adam,Mcdonald,Male,57,44.64,-73.3113,425000,1,1
203.205.151.47-10.42.0.211-80-48759-6,08-06-21,4.96e+18,EaseMyTrip,gas_transport,663.360789,Aaron,Pena,Male,55,38.7894,-77.2818,642000,0,0
10.42.0.211-10.42.0.1-26390-53-17,19-07-21,30200000000000.0,Dynamic Currency Conversion,gas_transport,312.343947,Matthew,Lambert,Male,46,43.9446,-88.0911,655000,1,1
10.42.0.1-10.42.0.42-53-35007-17,03-01-21,372000000000000.0,Single Currency Card,shopping_pos,1198.614519,Brent,Terrell,Male,57,41.8948,-73.9767,1365000,0,0
198.11.189.2-10.42.0.151-443-59070-6,03-06-22,502000000000.0,EaseMyTrip,grocery_pos,445.21557699999994,Corey,Jones,Male,80,40.9493,-78.3129,458000,0,0
10.42.0.211-69.147.82.60-59567-443-6,01-04-22,3580000000000000.0,Dynamic Currency Conversion,gas_transport,3082.801095,Beth,Lambert,Female,44,34.847,-98.9836,330000,0,0
